x1,x2
4805,5984
4781,5979
4764,5956
4809,6000
4709,6036
4758,6034
4835,5995
4772,6040
4744,6053
4794,5981
4723,6014
4777,6026
4798,6071
4827,6104
4721,6058
4898,5970
4774,5987
4722,6010
4751,6076
4818,6030
4839,6092
4736,5965
4851,6100
4764,6081
4700,5979
4833,6053
4737,6032
4831,5915
4851,5952
4707,6007
4753,6015
4704,6025
4782,6033
4745,6037
4849,5928
4752,6020
4779,5927
4819,6002
4804,6019
4809,5979
4801,6061
4876,5979
4781,6070
4812,6048
4883,6081
4873,6052
4807,5986
4788,6016
4787,6153
4755,6023
4769,6006
4768,6028
4754,5920
4763,5953
4819,6024
4861,6089
4866,5935
4863,6085
4767,5901
4746,5985
4865,5907
4780,6005
4771,5941
4833,6032
4716,5951
4790,5946
4777,5881
4762,6033
4879,6056
4801,5994
4763,6009
4747,6017
4720,6087
4749,6086
4842,6022
4704,5907
4746,6038
4845,5970
4790,6018
4873,5993
4803,6003
4835,6112
4727,5968
4859,5887
4876,6035
4834,5925
4729,5936
4797,5977
4871,5922
4823,6006
4838,5914
4772,5999
4815,6055
4779,6019
4904,6036
4850,5988
4849,6066
4826,6033
4733,6000
4770,6082
4804,5924
4752,5924
4855,6077
4775,5873
4774,5944
4759,5994
4757,5975
4700,5983
4763,6002
4818,6031
4824,6003
4882,6012
4766,5970
4768,6013
4760,5983
4813,6037
4803,5934
4755,6068
4815,6014
4784,5995
4807,5947
4864,6008
4872,6068
4782,5965
4733,5995
4685,5976
4727,6080
4755,6018
4757,5983
4787,5995
4782,5980
4827,5974
4837,5883
4772,5960
4844,6101
4738,6000
4782,6044
4828,5967
4847,5988
4810,6052
4807,5946
4820,6028
4782,5985
4740,6053
4810,5948
4706,6030
4778,6024
4826,6056
4805,6010
4758,5981
4768,5916
4883,6161
4757,6031
4797,6023
4831,5976
4865,6040
4675,5982
4869,5944
4829,5978
4837,6013
4776,5841
4789,5980
4783,6093
4844,6022
4862,5938
4805,5956
4878,6009
4787,6013
4793,5955
5833,6480
5730,6653
6131,6560
6023,6524
5906,6545
5774,6546
5992,6651
5762,6384
6022,6947
5971,6616
6053,6907
6083,6446
5803,6602
6244,6454
5919,6657
6005,6709
6159,6807
6462,6628
6025,6711
6471,6526
5921,6448
6240,6228
5934,6513
6019,6279
5864,6571
6152,6265
6136,6311
6217,6278
5893,6611
5820,6519
6044,6709
5891,6611
5905,6559
6025,6410
5998,6494
6207,6313
6108,6507
5838,6399
6070,6585
6213,6445
5970,6598
6177,6719
5989,6349
5919,6563
5940,6581
5739,6444
5933,6378
6147,6567
6334,6619
6149,6672
6046,6462
6198,6345
5867,6679
6005,6692
5797,6581
5791,6461
5950,6587
5783,6300
6112,6592
6053,6405
6000,6603
6102,6372
6252,6512
5943,6559
6077,6379
5999,6586
5975,6483
6100,6856
6074,6567
5846,6463
5981,6477
5638,6445
5741,6500
6000,6594
5819,6686
6110,6700
6168,6704
6274,6309
6075,6698
6311,6635
5783,6356
5999,6466
5977,6519
6218,6600
5941,6294
6107,6609
5908,6242
6052,6563
6038,6466
6198,6260
6171,6619
5909,6394
6076,6561
6018,6377
6166,6602
5917,6939
5676,6669
5999,6511
5924,6592
5715,6569
5999,6761
6168,6111
5936,6280
5963,6553
5923,6450
5916,6265
5811,6503
6051,6347
5973,6465
6083,6351
6099,6683
5964,6790
5906,6363
6068,6326
5996,6483
6198,6436
5895,6511
5839,6664
6110,6464
5934,6482
5866,6476
5900,6442
5885,6549
5963,6431
5903,6470
6082,6601
6382,6605
6187,6638
6123,6495
5946,6285
5904,6390
6175,6580
5952,6570
5813,6498
5971,6548
6094,6415
6147,6679
5890,6406
5795,6650
6159,6346
5847,6405
5972,6245
5944,6549
5970,6577
6108,6673
6059,6784
5719,6258
5963,6571
5916,6418
6063,6307
6387,6840
5894,6559
6255,6567
6034,6296
5840,6519
5641,6899
5807,6589
6026,6492
6172,6477
5954,6598
5857,6427
6253,6663
5848,6540
6182,6507
6079,6310
5931,6409
5975,6564
5982,6279
5892,6274
5951,6510
6158,6680
5759,6523
6072,6415
6123,6435
6114,6555
5680,6640
5873,6642
5907,6389
5968,6676
6155,6468
5977,6690
6008,6672
6046,6593
6045,6417
6141,6285
5896,6771
5887,6510
5686,6344
5790,6287
6319,6270
6037,6734
6283,6708
6060,6525
6266,6261
6005,6547
6217,6682
5872,6838
5851,6377
6070,6507
6195,6685
5945,6506
6024,6489
5848,6637
6404,6409
5763,6587
5727,6596
6065,6604
5877,6359
6062,6709
5934,6243
5861,6278
6031,6533
6166,6558
5750,6027
5930,6384
5790,6704
5854,6635
6026,6653
5927,6437
5979,6522
5952,6446
5976,6389
6060,6490
5931,6435
6181,6681
5951,6561
5969,6627
6071,6361
5932,6357
6083,6405
6000,6497
5784,6475
6161,6454
6005,6500
5642,6600
6053,6547
6186,6439
5941,6381
6083,6387
5926,6315
6130,6348
5957,6341
5984,6535
5998,6265
5985,6539
5842,6763
5829,6340
5930,6214
6110,6464
6031,6388
4056,5560
4176,5527
4329,5539
4047,5469
4137,5648
4321,5455
4193,5581
4302,5521
4179,5525
4150,5611
4093,5344
4104,5536
4244,5468
4298,5392
4266,5513
4415,5502
4164,5489
4066,5416
4320,5361
4186,5498
4005,5558
4329,5630
4258,5423
4188,5700
4302,5486
4026,5562
4182,5495
4299,5307
4314,5592
4304,5542
4265,5558
4211,5476
4274,5481
4249,5347
4189,5411
4229,5568
4286,5282
4272,5545
4009,5703
4248,5470
4136,5475
4227,5431
4331,5498
4234,5415
4238,5378
4124,5466
4308,5395
4198,5730
4036,5427
4358,5436
4210,5317
4112,5563
4153,5375
4159,5403
4315,5451
4091,5467
4192,5567
4374,5679
4245,5414
4211,5461
4192,5353
4311,5445
4161,5602
4218,5530
4078,5644
4162,5572
4272,5429
4067,5583
4192,5520
4311,5490
4231,5566
4024,5429
4157,5581
4195,5511
4276,5547
4170,5582
4064,5441
4276,5309
4038,5530
4091,5490
4202,5390
4263,5483
4230,5414
4292,5415
4264,5588
4102,5446
4327,5515
4554,5507
4110,5291
4327,5608
4093,5611
4068,5607
4230,5644
4185,5407
4232,5480
4167,5413
4067,5471
4232,5673
4141,5425
4107,5707
4224,5452
4231,5607
4160,5393
4089,5713
4061,5412
4212,5422
4270,5376
4156,5563
4164,5545
4277,5584
4158,5722
4150,5620
4178,5579
4356,5614
4122,5477
4137,5436
4249,5591
4251,5554
4100,5540
4179,5536
4207,5392
4204,5425
4269,5460
4282,5439
4029,5506
4163,5640
4257,5446
4092,5483
4240,5527
4145,5542
4209,5535
4301,5381
4233,5424
4146,5493
4284,5519
4133,5539
4031,5554
4230,5510
4133,5480
4208,5545
4174,5536
4320,5532
4198,5465
4263,5576
4225,5464
4414,5511
4315,5616
4027,5527
4147,5449
4300,5612
4187,5732
4298,5486
4262,5593
4181,5451
4316,5602
3973,5453
4329,5576
4145,5755
4126,5349
4198,5595
4126,5437
4129,5426
4247,5305
4254,5549
4132,5447
4129,5507
4222,5460
4329,5487
4012,5431
4180,5489
4148,5684
4110,5208
4124,5404
4131,5525
4285,5289
4291,5468
4048,5465
4282,5442
4283,5718
4196,5512
4320,5634
4200,5373
4093,5471
4044,5429
4134,5490
4257,5691
4224,5441
4381,5380
4123,5556
4265,5576
4245,5496
4185,5496
4226,5354
4233,5543
4014,5638
4335,5639
4003,5473
4033,5553
4262,5397
4255,5609
4228,5583
4051,5440
4253,5509
4214,5498
4284,5494
4295,5531
4204,5478
4308,5662
4433,5376
4330,5641
4252,5563
4178,5550
4118,5356
4164,5582
4385,5489
4246,5570
4211,5573
4410,5339
4222,5614
4138,5414
4270,5484
4148,5559
4168,5479
3973,5461
4359,5497
4165,5446
4104,5363
4388,5495
4122,5510
4185,5669
3986,5469
4251,5527
4147,5573
4055,5578
4213,5423
4268,5520
4042,5549
4173,5398
3849,5641
4407,5502
4080,5527
4130,5496
4141,5645
4267,5388
4161,5507
4156,5542
4334,5534
4372,5656
4283,5533
4205,5568
4295,5485
4227,5589
4017,5354
4242,5630
4306,5435
4413,5584
4211,5431
4132,5636
4337,5418
4244,5490
4137,5377
4185,5308
4144,5455
4238,5574
4386,5470
4174,5559
4284,5584
4081,5478
4293,5482
4244,5567
4206,5478
4145,5428
4096,5415
4129,5436
4245,5466
4099,5501
4074,5816
4302,5396
4333,5711
4210,5509
4136,5463
4109,5500
4341,5510
4122,5403
4165,5530
4079,5474
4004,5588
4235,5516
4089,5376
4324,5417
4123,5469
4175,5606
4327,5467
4115,5614
4301,5570
4162,5587
4308,5475
4239,5425
4179,5669
4214,5529
4311,5516
4128,5357
4216,5599
4127,5428
4271,5647
4338,5556
4121,5546
4154,5718
4252,5462
4100,5651
4170,5474
4128,5380
4104,5325
4379,5719
4315,5509
4262,5499
4290,5469
4265,5345
4196,5359
4200,5325
4106,5391
4243,5443
4101,5510
4282,5608
4124,5486
4186,5362
4106,5449
4274,5451
3950,5354
4394,5426
4174,5591
4046,5533
4109,5536
4161,5423
4055,5490
4239,5577
4212,5294
4307,5534
4163,5509
4038,5555
4188,5736
4154,5560
4112,5532
4091,5440
4188,5605
4114,5302
4232,5512
4340,5439
4290,5413
4034,5446
4150,5724
4381,5461
4259,5501
4209,5483
4273,5526
4212,5610
4220,5486
4274,5496
4106,5431
4156,5444
4253,5494
4475,5504
4272,5678
4242,5391
4145,5469
4286,5659
4301,5351
3947,5550
4215,5495
4354,5396
4175,5625
4043,5359
4047,5559
4226,5403
4259,5466
4386,5421
4094,5759
4271,5365
4092,5581
4258,5577
4203,5255
4270,5622
4204,5506
4066,5438
4069,5528
4239,5540
4101,5677
4152,5359
4276,5417
4104,5379
4348,5546
4109,5419
4168,5535
4013,5519
4215,5514
4067,5448
4089,5593
4107,5468
4224,5418
4078,5589
4095,5502
4283,5330
4268,5493
3971,5571
4234,5412
4070,5601
4163,5384
4236,5436
4174,5473
4071,5598
4129,5529
4266,5476
4133,5576
4367,5511
4121,5530
4125,5474
4244,5398
4164,5314
4201,5414
4223,5359
4071,5542
4041,5589
4282,5685
4039,5654
4165,5463
4114,5529
4284,5476
4264,5478
4122,5412
4231,5517
4191,5439
4327,5449
4279,5459
4161,5532
4299,5478
4169,5456
4147,5559
4306,5457
4064,5380
4028,5403
4266,5502
4231,5613
4181,5483
4350,5489
4049,5456
4279,5549
4120,5444
4287,5459
4346,5495
4154,5496
4170,5603
4294,5472
4212,5499
4199,5492
4179,5388
4038,5399
4232,5450
4266,5430
4137,5443
4191,5463
4258,5511
4293,5511
4153,5543
4124,5648
4122,5573
4296,5499
4235,5500
4135,5591
4238,5379
4211,5648
4305,5411
4078,5561
4177,5597
4202,5386
4130,5495
4164,5617
4196,5626
4322,5368
4192,5506
4089,5542
4158,5591
4216,5461
4239,5442
4209,5612
4222,5678
4084,5555
4221,5522
4174,5276
4250,5497
3960,5429
4267,5430
4220,5524
4085,5550
4179,5433
4289,5690
4170,5538
4229,5584
4137,5598
4289,5560
4147,5451
4094,5369
4161,5469
4221,5479
4297,5538
4340,5425
4294,5704
4031,5492
4282,5743
4081,5568
4097,5488
4140,5459
4160,5532
4213,5418
4438,5532
4284,5514
4003,5529
4095,5371
4237,5615
3937,5414
4200,5528
4117,5618
4111,5352
4216,5526
4406,5675
4266,5474
4213,5555
4211,5548
4017,5474
4130,5363
4354,5577
4155,5384
4211,5585
4063,5289
4327,5492
4232,5440
4080,5630
4183,5512
4189,5647
4161,5515
4042,5589
4140,5611
4184,5574
4135,5404
4207,5498
4277,5202
4246,5478
4158,5523
4260,5679
4034,5507
4317,5478
4218,5538
4253,5477
4119,5357
4289,5630
4133,5637
4092,5581
3994,5281
4291,5573
4271,5593
4096,5501
4344,5499
3997,5541
4402,5548
4109,5644
4245,5452
4196,5567
4346,5328
4246,5500
4179,5319
3965,5780
4056,5550
4313,5486
4276,5732
4320,5380
4155,5390
4327,5686
4179,5460
4096,5336
4260,5357
4334,5475
4067,5649
4235,5703
4217,5673
4212,5641
4284,5538
4103,5619
4235,5566
4326,5454
4240,5417
4115,5556
4248,5653
4133,5618
4334,5405
4027,5503
4203,5409
4198,5554
4077,5643
4221,5700
4255,5524
4454,5344
4263,5324
4246,5307
4140,5621
4184,5510
4104,5593
4342,5586
4215,5428
4284,5624
4145,5586
4281,5658
4204,5466
4195,5420
4033,5432
4114,5514
4276,5460
4107,5275
4259,5709
4270,5469
4063,5555
4280,5353
4215,5651
4196,5427
4121,5471
4232,5487
4254,5392
4144,5622
4127,5447
4287,5588
4217,5558
4077,5493
4165,5652
4124,5451
4232,5542
4260,5524
4213,5573
4218,5585
4110,5479
4312,5651
4168,5648
4244,5584
4274,5482
4273,5416
3994,5473
4030,5661
4280,5485
4109,5528
4123,5474
4142,5518
4133,5437
4242,5544
4326,5494
4393,5363
4116,5607
4091,5527
4045,5561
4023,5317
4077,5387
4292,5668
4068,5348
4058,5533
4264,5380
4210,5362
4181,5349
4083,5321
4210,5472
4393,5440
4310,5398
4230,5450
4243,5460
4175,5403
4214,5427
4168,5322
3999,5451
4130,5259
4194,5690
4137,5230
4302,5449
4052,5436
4431,5463
4119,5447
4081,5571
4149,5488
4082,5610
4141,5637
3917,5481
4359,5564
4260,5537
3978,5527
4181,5405
4185,5510
3999,5365
4190,5481
4303,5464
4285,5445
4047,5605
4441,5590
4324,5371
4243,5279
4100,5762
4192,5561
4108,5373
4256,5555
4162,5621
4069,5463
4431,5401
4107,5417
4106,5481
4167,5534
4306,5459
4311,5570
4355,5427
4190,5569
4378,5482
4121,5274
4270,5557
4147,5345
4181,5489
4057,5634
4215,5402
4254,5504
4151,5281
4201,5416
4161,5415
4091,5639
4358,5375
4190,5403
4222,5623
4120,5721
4142,5432
4244,5567
4216,5593
4237,5521
4092,5585
4122,5459
4310,5519
4201,5539
4310,5484
4123,5650
4117,5528
4115,5604
4184,5538
4241,5594
4103,5423
4104,5538
4003,5511
4260,5469
4091,5686
4051,5355
4210,5402
4247,5455
4256,5520
4196,5606
4296,5236
4151,5293
4212,5405
4208,5531
4115,5625
4008,5526
4342,5601
4250,5615
4277,5507
3973,5531
4174,5482
3991,5577
4173,5554
4186,5370
4197,5481
4101,5505
4264,5446
4228,5407
4442,5631
4307,5323
4121,5454
4240,5419
4353,5581
4221,5567
4028,5732
4077,5360
4163,5652
4439,5683
4333,5574
4128,5534
4151,5583
4317,5571
4398,5458
4311,5576
4154,5474
4423,5544
4181,5489
4151,5234
4298,5431
4214,5369
4305,5562
4191,5472
4255,5387
4130,5575
4228,5578
4090,5629
4186,5447
4240,5618
4289,5366
4233,5504
4191,5632
4134,5477
4201,5423
4145,5539
4127,5749
4019,5488
4328,5560
4326,5467
4249,5314
4272,5302
4200,5450
4224,5514
4165,5630
4240,5497
4128,5434
4101,5379
4286,5521
4221,5517
4071,5393
4084,5413
4142,5399
4345,5476
4104,5356
4123,5474
4104,5604
4163,5488
4100,5417
4271,5421
4308,5522
4163,5415
4202,5522
4136,5478
4063,5484
4347,5285
4171,5630
4172,5391
4165,5506
4248,5409
4164,5577
4276,5532
4233,5464
4456,5431
4193,5510
4280,5569
4359,5402
4100,5466
4257,5328
4215,5511
4400,5556
4109,5549
4081,5292
4119,5643
4094,5488
4164,5508
4288,5557
4314,5307
4340,5423
4340,5451
4262,5637
4142,5462
4322,5515
4257,5581
4045,5620
4226,5324
4132,5422
4208,5389
4437,5526
4255,5547
4104,5399
4148,5646
4350,5394
4028,5352
4196,5470
4170,5458
4099,5251
4038,5404
4138,5509
4250,5528
4056,5489
4391,5521
4189,5578
4196,5568
4440,5538
4185,5651
4260,5448
4334,5609
4248,5436
4166,5495
4113,5375
4037,5618
4224,5743
4246,5523
4240,5216
4205,5611
4206,5424
4245,5474
4045,5368
4006,5299
4439,5335
4289,5571
4215,5544
4160,5592
4120,5576
4151,5547
4183,5595
4152,5398
4015,5288
4074,5537
4162,5430
4309,5513
4109,5581
4136,5501
4329,5581
4073,5504
4291,5427
4133,5417
4110,5499
4225,5594
4018,5573
4158,5611
4329,5434
4286,5701
4058,5681
4141,5366
4165,5477
4189,5587
4407,5613
4174,5333
4315,5573
4280,5555
4119,5414
4155,5248
4165,5391
4181,5497
4055,5482
4198,5461
4039,5386
4287,5468
4333,5479
4133,5544
4201,5563
4092,5354
4298,5327
4092,5658
4167,5674
4161,5516
4254,5383
4306,5394
4144,5559
4374,5631
4257,5562
4307,5582
4121,5345
4164,5608
4382,5816
4125,5495
4218,5413
4090,5530
4033,5623
4206,5494
4120,5542
4310,5432
4286,5534
4137,5467
4036,5352
4382,5485
4103,5366
4231,5564
4056,5542
4119,5576
4108,5535
4062,5438
4279,5597
4188,5516
4086,5627
4191,5520
4088,5536
4223,5626
4174,5354
4209,5360
4052,5483
4058,5457
4184,5606
4099,5405
4311,5636
4168,5433
4198,5407
4261,5572
4120,5379
4437,5544
4204,5563
4119,5348
4135,5519
4366,5357
4029,5484
4286,5429
4247,5601
4205,5548
5430,5447
5609,5590
5403,5522
5543,5356
5686,5498
5600,5495
5534,5607
5445,5798
5700,5178
5645,5416
5450,5506
5265,5720
5459,5525
5400,5504
5644,5226
5311,5314
5506,5659
5733,5384
5393,5656
5525,5417
5469,5687
5526,5526
5275,5442
5309,5601
5485,5368
5728,5159
5386,5747
5476,5392
5566,5582
5716,5784
5461,5604
5719,5639
5435,5617
5586,5586
5628,5556
5628,5535
5354,5394
5382,5305
5464,5409
5669,5509
5499,5412
5563,5692
5183,5578
5461,5330
5394,5273
5499,5458
5445,5584
5194,5527
5724,5248
5470,5580
5432,5410
5443,5374
5023,5480
5672,5159
5915,5517
5467,5562
5535,5563
5711,5703
5530,5153
5500,5390
5595,5335
5501,5785
5662,5702
5574,5532
5642,5563
5580,5196
5631,5593
5629,5469
5409,5561
5481,5683
5189,5382
5445,5492
5596,5218
5338,5524
5373,5454
5502,5594
5614,5664
5552,5002
5537,5654
5463,5479
5516,5842
5424,5782
5440,5652
5598,5400
5654,5275
5707,5722
5558,5496
5415,5487
5468,5502
5591,5466
5570,5717
5363,5369
5514,5463
5659,5322
5385,5267
5616,5537
5613,5200
5480,5468
5488,5463
5215,5619
5713,5405
5743,5499
5620,5790
5599,5342
5510,5437
5581,5235
5584,5437
5771,5460
5407,5721
5513,5678
5459,5580
5446,5583
5448,5563
5384,5415
5523,5581
5603,5520
5596,5398
5718,5396
5481,5725
5385,5331
5430,5168
5383,5616
5592,5390
5372,5609
5435,5537
5607,5383
5303,5592
5247,5584
5433,5575
5562,5591
5251,5617
5809,5626
5498,5548
5780,5419
5460,5517
5613,5160
5540,5489
5522,5326
5423,5303
5228,5364
5430,5524
5621,5477
5348,5536
5519,5298
5685,5763
5351,5584
5602,5708
5396,5562
5552,5459
5602,5329
5621,5525
5490,5636
5527,5733
5332,5704
5692,5691
5560,5417
5442,5793
5307,5496
5775,5617
5400,5510
5646,5517
5469,5666
5313,5654
5848,5630
5940,5496
5501,5414
5438,5742
5551,5577
5675,5378
5342,5502
5472,5419
5511,5610
5443,5658
5821,5596
5591,5372
5458,5315
5667,5729
5412,5658
5577,5402
5615,5718
5362,5290
5562,5664
5258,5271
5628,5291
5820,5495
5700,5576
5726,5446
5356,5288
5441,5431
5355,5755
5490,5608
5460,5392
5511,5264
5352,5401
5562,5794
5563,5569
5402,5384
5533,5708
5504,5431
5406,5557
5568,5596
5608,5634
5391,5623
5518,5549
5404,5536
5351,5760
5575,5278
5706,5281
5681,5423
5402,5465
5294,5706
5422,5275
5657,5365
5403,5574
5638,5498
5404,5210
5462,5430
5296,5738
5839,5249
5411,5731
5249,5337
5885,5500
5321,5632
5509,5474
5397,5548
5690,5342
5646,5439
5431,5339
5541,5666
5486,5408
5259,5305
5246,5258
5325,5667
5286,5349
5584,5539
5877,5608
5440,5607
5650,5518
5707,5686
5546,5524
5369,5633
5425,5459
5504,5730
5675,5673
5498,5417
5738,5853
5564,5436
5454,5526
5205,5471
5395,5480
5381,5466
5440,5476
5382,5625
5226,5539
5660,5572
5652,5237
5531,5546
5582,5601
5245,5705
5633,5511
5459,5496
5136,5979
5318,5417
5569,5355
5382,5437
5467,5456
5509,5444
5291,5374
5280,5478
5478,5543
5233,5617
5479,5734
5559,5490
5360,5701
5522,5400
5379,5389
5634,5488
5540,5434
5468,5782
5644,5290
5583,5524
5471,5318
5371,5614
5500,5711
5559,5306
5768,5524
5668,5479
5433,5589
5558,5667
5445,5132
5591,5311
5468,5434
5593,5800
5407,5631
5710,5480
5234,5593
5544,5661
5230,5502
5562,5609
5368,5455
5711,5633
5525,5476
5494,5664
5756,5770
5160,5646
5440,5700
5462,5528
5451,5622
5464,5649
5519,5553
5675,5360
5462,5636
5545,5424
5700,5444
5327,5311
5194,5483
5349,5265
5287,5542
5646,5571
5451,5561
5388,5302
5550,5250
5625,5373
5311,5572
5333,5489
5459,5314
5365,5331
5367,5666
5522,5694
5352,5533
5423,5438
5726,5780
5796,5557
5281,5579
5777,5487
5618,5558
5514,5478
5477,5339
5627,5491
5495,5971
5394,5507
5424,5413
5537,5417
5317,5839
5666,5315
5711,5444
5481,5607
5679,5246
5594,5449
5246,5648
5329,5618
5195,5544
5302,5495
5514,5496
5652,5475
5491,5578
5320,5451
5445,5400
5619,5598
5650,5732
5411,5370
5582,5708
5385,5465
5406,5852
5491,5641
5510,5636
5451,5597
5439,5511
5709,5684
5845,5593
5575,5584
5209,5375
5689,5572
5572,5460
5562,5592
5778,5149
5606,5359
5422,5403
5587,5493
5312,5665
5358,5382
5400,5616
5490,5419
5496,5672
5455,5453
5552,5567
5373,5574
5650,5249
5347,5508
5093,5345
5616,5316
5467,5606
5509,5423
5555,5548
5504,5682
5684,5373
5357,5600
5690,5420
5544,5372
5559,5624
5328,5480
5486,5746
5423,5399
5478,5504
5475,5402
5577,5473
5205,5716
5380,5429
5525,5453
5403,5425
5518,5431
5263,5429
5321,5731
5403,5531
5422,5268
5560,5198
5366,5148
5484,5449
5409,5724
5576,5772
5353,5439
5678,5444
5563,5428
5719,5607
5381,5428
5415,5567
5682,5560
5460,5640
5760,5633
5355,5790
5352,5319
5348,5209
5544,5562
5767,5625
5826,5482
5715,5535
5466,5449
5616,5631
5464,5640
5359,5448
5561,5482
5238,5612
5497,5493
5266,5706
5409,5390
5502,5507
5444,5527
5736,5580
5842,5599
5378,5661
5783,5416
5273,5384
5421,5600
5485,5560
5713,5512
5539,5629
5118,5527
5407,5746
5762,5481
5658,5466
5444,5595
5322,5556
5490,5609
5434,5710
5602,5396
5568,5571
5379,5410
5228,5510
5508,5627
5617,5391
5316,5583
5428,5451
5572,5447
5464,5422
5530,5322
5647,5475
5346,5343
5289,5533
5558,5765
5788,5543
5672,5407
5507,5592
5485,5254
5566,5570
5442,5560
5615,5560
5511,5745
5609,5526
5198,5642
5379,5744
5603,5531
5702,5313
5237,5488
5474,5308
5569,5525
5906,5429
5511,5405
5542,5315
5634,5538
5399,5489
5436,5480
5513,5370
5577,5470
5398,5479
5515,5491
5470,5733
5745,5373
5573,5520
5838,5538
5539,5202
5436,5238
5831,5303
5909,5585
5648,5457
5524,5481
5618,5539
5410,5733
5412,5210
5509,5791
5921,5352
5464,5448
5657,5582
5480,5566
5302,5560
5323,5447
5505,5349
5317,5560
5150,5259
5379,5471
5190,5755
5568,5460
5501,5721
5576,5373
5785,5530
5398,5665
5231,5234
5682,5654
5538,5370
5409,5386
5550,5718
5441,5606
5471,5283
5425,5434
5454,5457
5392,5464
5526,5542
5353,5685
5386,5661
5435,5454
5452,5475
5568,5478
5496,5360
5661,5305
5564,5538
5553,5487
5553,5650
5491,5545
5523,5681
5540,5311
5470,5331
5484,5419
5288,5576
5292,5904
5601,5523
5541,5445
5466,5318
5325,5145
5257,5395
5536,5515
5485,5722
5323,5585
5501,5610
5475,5247
5931,5458
5356,5499
5483,5720
5127,5406
5449,5466
5250,5648
5746,5486
5492,5568
5673,5658
5369,5576
5351,5470
5287,5475
5505,5520
5553,5573
5701,5541
5365,5635
5199,5728
5643,5542
5632,5601
5631,5688
5431,5497
5329,5642
5247,5614
5436,5461
5600,5414
5639,5615
5478,5608
5657,5591
5467,5626
5740,5571
5530,5498
5510,5494
5436,5642
5194,5602
5616,5837
5592,5639
5441,5203
5582,5414
5476,5277
5672,5217
5689,5431
5462,5336
5642,5528
5586,5817
5475,5510
5461,5318
5539,5610
5389,5344
5376,5587
5643,5465
5761,5289
5448,5417
5473,5632
5482,5385
5635,5650
5522,5707
5569,5295
5506,5552
5496,5532
5371,5930
5508,5589
5557,5228
5460,5563
5301,5719
5613,5333
5358,5654
5656,5575
5576,5479
5267,5075
5441,5377
5323,5514
5654,5516
5432,5710
5522,5412
5551,5650
5366,5346
5452,5519
5440,5492
5321,5573
5788,5466
5687,5498
5272,5546
5566,5347
5504,5445
5589,5578
5457,5543
5493,5581
5704,5485
5458,5615
5495,5437
5726,5440
5661,5488
5602,5658
5612,5748
5410,5431
5684,5481
5577,5521
5656,5712
5628,5794
5345,5442
5445,5672
5503,5452
5687,5320
5279,5364
5508,5705
5380,5542
5353,5644
5688,5517
5463,5102
5603,5361
5601,5554
5596,5616
5627,5459
5468,5408
5323,5374
5675,5878
5209,5459
5382,5516
5590,5601
5464,5608
5388,5650
5811,5580
5505,5379
5462,5470
5631,5425
5637,5487
5376,5542
5476,5424
5731,5408
5585,5182
5423,5529
5548,5461
5678,5623
5644,5364
5337,5419
5453,5637
5698,5460
5641,5550
5066,5349
5443,5473
5564,5502
5362,5474
5554,5705
5441,5364
5105,5462
5402,5451
5362,5220
5284,5530
5498,5462
5246,5512
5348,5664
5824,5324
5471,5561
5352,5554
5678,5502
5594,5307
5635,5461
5475,5684
5729,5391
5714,5386
5234,5531
5344,5544
5296,5398
5523,5543
5364,5556
5272,5597
5628,5460
5395,5649
5430,5334
5619,5464
5367,5302
5544,5660
5456,5447
5219,5360
5534,5179
5346,5709
5552,5564
5323,5323
5425,5564
5382,5165
5301,5762
5633,5413
5666,5698
5730,5254
5389,5343
5624,5461
5549,5647
5533,5481
5576,5629
5463,5600
5785,5698
5662,5754
5688,5480
5532,5422
5474,5251
5531,5373
5240,5494
5389,5357
5390,5719
5620,5224
5725,5469
5417,5572
5564,5471
5610,5646
5578,5325
5463,5511
5259,5749
5394,5657
5493,5335
5399,5576
5275,5553
5474,5472
5495,5397
5503,5587
5591,5710
5304,5585
5693,5735
5684,5553
5124,5636
5745,5438
5403,5554
5355,5703
5666,5467
5262,5378
5591,5395
5621,5549
5422,5450
5424,5503
5521,5388
5486,5390
5759,5370
5546,5428
5562,5559
5531,5550
5492,5721
5358,5631
5334,5220
5579,5407
5413,5455
5387,5319
5463,5458
5516,5418
5300,5539
5578,5175
5409,5634
5574,5442
5295,5453
5640,5200
5817,4886
5538,5505
5384,5512
5618,5820
5307,5580
5536,5369
5390,5612
5549,5458
5459,5130
5836,5313
5640,5221
5448,5506
5371,5605
5319,5393
5692,5468
5690,5507
5416,5833
5666,5528
5458,5672
5516,5514
5473,5509
5627,5491
5222,5442
5440,5443
5602,5870
5420,5550
5502,5272
5741,5534
5720,5400
5587,5498
5400,5692
5608,5439
5616,5566
5423,5428
5451,5319
5385,5604
5404,5549
5444,5394
5405,5408
5384,5458
5727,5528
5725,5551
5693,5585
5688,5682
5478,5582
5411,5483
5202,5420
5652,5450
5468,5561
5500,5469
5373,5716
5641,5783
5463,5351
5087,5483
5591,5512
5888,5684
5443,5310
5585,5631
5431,5486
5594,5661
5552,5380
5421,5389
5437,5417
5574,5384
5360,5701
5347,5671
5422,5447
5569,5439
5614,5301
5486,5727
5219,5298
5543,5587
5620,5676
5333,5601
5457,5272
5711,5633
5707,5708
5417,5758
5232,5431
5542,5319
5309,5483
5578,5272
5067,5765
5514,5574
5465,5544
5634,5379
5601,5806
5636,5657
5442,5362
5545,5838
5670,5848
5448,5584
