comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,labels
0.073249687,0.05142736,-0.033678837,0.022326302,0.006021548,0.014136344,0.02025546,0.00236231,-0.011627043,-0.026435829,2
0.091877986,0.030883187,-0.019258868,-0.042124394,0.017092373,0.007488903,-0.001101865,-0.016558957,-0.038079801,-0.002039877,2
0.04930391,0.020788886,-0.015267501,0.001702318,-0.010141603,-0.002479324,0.011836986,0.007977134,-0.016676135,0.009200059,2
0.110107742,0.104576985,-0.064308495,-0.068259244,0.114227577,0.010719409,-0.034711714,-0.009065716,-0.008869721,-0.109856388,2
0.131786264,0.042256085,-0.038067074,-0.046431055,0.060185011,-0.040061089,0.009776997,0.031449374,-0.019092284,-0.031341558,2
0.12136255,0.022823706,-0.018916688,-0.049477425,0.006190338,0.024038894,-0.010372658,-0.042681965,-0.030801922,-0.021290768,2
0.120731199,0.026212051,-0.022151178,-0.058786949,0.008339284,0.018734925,-0.039886341,-0.072505192,-0.002578186,0.021320091,2
0.130090422,0.0808977,-0.048224896,-0.06472806,0.07696171,0.00776502,-0.02341361,-0.041434614,-0.036465373,-0.119421332,2
0.126849212,0.014594187,-0.016603885,-0.01007733,0.017635493,-0.003466098,-0.000597097,0.032164689,-0.011858671,-0.030631933,2
0.162228629,0.09408145,-0.071930534,-0.048123867,0.047332717,0.021206143,0.018025098,-0.042898932,-0.023084517,0.01335775,2
0.116874149,0.07813871,-0.053142338,-0.007472072,0.032635035,0.015010146,-0.013388872,-0.021036299,-0.015118258,-0.059952472,2
0.090460088,0.033522496,-0.023602167,-0.050306875,0.043208077,0.005860263,-0.019382046,-0.02120929,-0.026970285,-0.074927071,2
0.104737309,0.022973052,-0.017591719,-0.048376167,0.042881449,0.009115123,-0.010036097,-0.035552831,0.00383212,-0.035755007,2
0.086261488,0.049042278,-0.025591931,-0.056282419,0.077495521,-0.008812651,-0.018692587,0.015833374,-0.030148977,-0.083931343,2
0.101638547,0.02806311,-0.018442768,-0.04451069,0.014604343,0.028932433,-0.033073573,-0.060406777,-0.022811135,-0.049396481,2
0.033800573,0.017292341,-0.010466285,0.010089911,-0.019687046,0.003653825,-0.019019047,-0.022806855,0.012034497,-0.003853681,2
0.109344049,0.022237989,-0.011694955,-0.060288245,0.005391432,0.04841908,-0.031566371,-0.064713923,-0.024682219,-0.039649419,2
0.040095046,0.033634485,-0.022078848,-0.014928162,0.025480929,-0.005526845,0.007671234,0.005635869,-0.012192694,-0.018477892,2
0.090498286,0.079830782,-0.046001723,-0.041530896,0.083366501,0.003400927,0.008681097,0.005392661,-0.035457941,-0.088893801,2
0.085134356,0.048851449,-0.029622504,-0.05862672,0.072716311,0.014203107,-0.012432924,-0.024009442,-0.045020392,-0.105441247,2
0.06683622,0.019012518,-0.014787502,-0.028055659,0.0326926,0.000974385,-0.014013907,-0.006234409,-0.009604002,-0.030621555,2
0.112628851,-0.004454036,-0.006949522,-0.007590529,0.006390583,-0.01309158,-0.014548771,0.049158764,-0.015943148,-0.009984244,2
0.158213082,0.082287071,-0.056949182,-0.057067282,0.104014658,-0.034210728,-0.049598589,0.065009772,0.060203455,-0.019514946,2
0.147979369,0.037556384,-0.029448544,-0.076566344,0.09479005,-0.004364645,-0.044543207,0.013884421,-0.032040967,-0.112833398,2
0.098483886,0.074416855,-0.049885864,0.002129439,0.03965475,-0.013323151,-0.013695107,0.022549449,0.008010233,-0.029369296,2
0.126953213,0.046383547,-0.031253131,-0.06439644,0.055082582,0.016987396,-0.022995802,-0.028783592,-0.003023225,-0.065374742,2
0.118938906,-0.008808496,0.00418595,-0.031395003,-0.008172358,0.016230786,-0.037198397,-0.031718625,0.00061291,-0.027501664,2
0.093088519,0.069449029,-0.044869607,0.054524651,-0.004298425,0.012187399,0.011059657,0.002275242,-0.022271084,-0.030220733,2
0.134019558,0.051048333,-0.038475374,-0.073757979,0.100427819,-0.02661141,-0.016675418,0.037903179,-0.053872887,-0.1169822,2
0.093659543,0.032298096,-0.022627498,-0.059403604,0.067173529,0.00353366,-0.034879507,-0.009626261,-0.025867069,-0.101006033,2
0.121305626,0.050008366,-0.035313537,-0.073120138,0.075856883,0.010435624,-0.040894529,-0.029355243,-0.029089727,-0.123255329,2
0.170729395,0.115332498,-0.08443073,-0.063876243,0.123202086,-0.046098316,-0.030770557,0.061938277,0.036940037,-0.051293237,2
0.124302442,0.136367696,-0.092685656,-0.072228962,0.138609567,-0.010073053,-0.020848867,0.009040261,0.029603233,-0.079154373,2
0.109547053,0.051259483,-0.037875288,-0.050776351,0.063736175,-0.006626679,-0.010091206,-0.032456066,-0.001996969,-0.039657557,2
0.106542772,0.027800792,-0.023324286,-0.04266317,0.03627089,-0.006771221,-0.009569857,-0.035029511,-0.004625275,-0.007221888,2
0.096079319,0.042178983,-0.029013459,-0.062241104,0.073079509,-0.006049108,-0.002570414,-0.013817039,-0.044967294,-0.092787841,2
0.030496421,0.044004806,-0.026790855,-0.045536961,0.061178224,0.009109712,-0.006458465,-0.013106339,-0.025360723,-0.086349631,2
0.139298493,0.020035577,-0.021268149,-0.055420476,0.051898086,-0.000455575,-0.019916852,0.002951192,-0.047302953,-0.0669804,2
0.140261932,0.076120226,-0.050413307,-0.058251338,0.084046513,-0.006533211,-0.00778633,-0.01053989,-0.057379466,-0.10526284,2
0,0,0,0,0,0,0,0,0,0,2
0.084926021,0.083797938,-0.055266868,-0.001707222,0.072229867,-0.008743746,0.012833513,0.012872142,-0.013554511,-0.069907661,2
0.071743173,0.467949525,0.791916706,-0.02245537,0.000470022,-0.038105444,0.021140283,0.018830742,0.010421115,0.007972562,2
0.101124145,0.007029903,-0.011393093,-0.011947859,0.005005252,-0.005468916,0.012889598,0.014515511,-0.020140517,-0.00072491,2
0.102991824,0.055706673,-0.029447306,-0.068875583,0.065587575,0.005958385,-0.005257348,0.027365709,-0.010456997,-0.038581359,2
0.086894422,0.070222454,-0.045872158,-0.009799902,0.026420238,-0.003075913,0.015904905,-0.027436599,-0.019630386,-0.028181198,2
0.054683539,0.033610809,-0.022598741,-0.045263379,0.03563929,0.015013689,-0.016470516,-0.029161052,-0.020951325,-0.066783813,2
0.088976577,0.448431562,0.726501401,-0.017200702,0.004939443,-0.041974772,0.024789544,0.027266205,0.015357384,0.005114479,2
0.105082816,0.100524765,-0.063496982,-0.052614989,0.08222566,-0.006518118,-0.003453079,-0.012442969,0.001001923,-0.051363743,2
0,0,0,0,0,0,0,0,0,0,2
0.08675221,0.084359491,-0.055930582,-0.037141233,0.080354524,-0.004079847,-0.002935342,-0.007597944,0.014148642,-0.028322146,2
0.050685427,0.041181155,-0.024844739,-0.024284766,0.046177893,0.004632457,-0.012301288,-0.00823787,-0.020319667,-0.042818003,2
0.104035497,0.09476582,-0.063123526,0.008048233,0.045619606,0.014503788,0.000606353,0.006343261,-0.029578041,-0.095056538,2
0,0,0,0,0,0,0,0,0,0,2
0.087890323,0.055810701,-0.040605218,-0.059080265,0.085351546,-0.019356459,-0.013037547,0.021259025,-0.012094408,-0.060738764,2
0.103395749,0.100119033,-0.06608904,-0.024324008,0.084225208,-0.025186773,-0.030531787,0.025534837,0.064127442,-0.007451092,2
0.120861229,0.112389297,-0.077418313,-0.010471204,0.077849752,-0.025296933,-0.000328848,0.027714479,-0.000892169,-0.061697309,2
0.138359937,0.090830072,-0.062141351,-0.035270818,0.082052103,-0.019736189,0.00880053,0.035489069,-0.028781336,-0.058362617,2
0.139951991,0.006073662,-0.016272908,-0.053857539,0.025787383,-0.023997997,0.007335516,0.009688722,-0.023226506,-0.00932222,2
0.056274809,0.115937667,-0.069937105,0.022268745,0.058859506,-0.001423501,0.020931399,0.010053835,-0.025483237,-0.087617235,2
0.196262982,0.097909451,-0.072373341,-0.04828474,0.120927734,-0.002587109,0.009536707,-0.01042095,-0.016684874,-0.107234115,2
0.082483247,0.036802035,-0.024644202,-0.061789404,0.039135229,0.022525773,-0.023191514,-0.054505806,-0.027030395,-0.088298567,2
0.15536775,0.089207927,-0.063855275,-0.056294206,0.08773975,-0.013626561,-0.054748079,-0.008885706,0.071429335,0.01494972,2
0.116094793,0.087172522,-0.054073997,0.016922529,-0.004956475,0.030801823,-0.028326964,-0.067611493,0.001340471,-0.018808811,2
0.131809321,0.029471007,-0.022911247,-0.068106772,0.049538779,-0.008236794,-0.017090758,-0.009193597,-0.019956225,-0.037281436,2
0.05671133,0.024639677,-0.014672108,-0.013673277,0.009755649,0.008011423,-0.006668574,-0.024847415,-0.008399502,-0.034193556,2
0.045422657,0.039874694,-0.026125086,-0.043213003,0.064295101,-0.007690921,-0.003061516,-0.004052497,-0.020256257,-0.058604669,2
0.062358858,0.015430476,-0.015641087,-0.029517294,0.035232429,-0.012060745,-0.004750981,0.034085381,-0.0042661,-0.006786923,2
0.06057585,0.058660428,-0.036131416,-0.062099505,0.079175413,-0.030992262,-0.012656613,0.018202423,0.026986047,-0.035337698,2
0.06057585,0.058660428,-0.036131416,-0.062099505,0.079175413,-0.030992262,-0.012656613,0.018202423,0.026986047,-0.035337698,2
0.04603735,0.012692378,-0.008594064,-0.038135209,0.015831083,0.009363189,-0.039872929,-0.033474972,0.002584027,-0.036961283,2
0.104389159,0.033790551,-0.027582446,-0.017738232,0.006154663,0.010347649,0.005587315,-0.036207698,0.001974456,0.024771001,2
0.087134819,0.0722251,-0.050568509,-0.07712872,0.115306212,-0.019922842,-0.010559995,0.014492354,-0.039398216,-0.131144113,2
0.113928679,0.040205561,-0.029337408,-0.061862395,0.028617155,0.032388774,-0.026177421,-0.048284443,-0.019949812,-0.040979918,2
0.147577668,0.041333967,-0.034517333,-0.096282145,0.064606522,0.002493908,-0.069247077,-0.019421517,0.045312017,-0.031141287,2
0.169975361,0.071086256,-0.056613609,-0.109338009,0.131860959,-0.030490869,-0.060598327,0.030955603,0.062354416,-0.016963885,2
0.127337607,0.078695004,-0.055189538,-0.094324657,0.120540343,-0.016169768,-0.053542927,3.58E-05,0.049004755,-0.018691891,2
0.1207281,0.142672596,-0.092757287,-0.017205687,0.120351767,-0.020827994,0.007337785,0.018828079,-0.028258801,-0.11427666,2
0.06362259,0.089063026,-0.054345088,-0.025380089,0.075808169,-0.003702924,0.004744494,-0.002877683,-0.024037398,-0.084155792,2
0.189431034,0.015680997,-0.028187276,-0.049035485,0.028590792,-0.020523077,-0.003136362,0.054669027,-0.018984786,-0.015681841,2
0.154125798,0.19815051,0.068052442,0.087481361,-0.039284345,0.106612624,0.088142702,0.069170512,-0.031245527,-0.033159952,2
0.102172039,0.074465587,-0.045445541,0.028614943,-0.016049694,0.020659854,0.011867828,-0.031099159,-0.001587012,0.009440871,2
0.108876947,0.081291255,-0.05422307,-0.033144996,0.089943856,-0.026818449,0.013306144,0.019859778,-0.029489641,-0.082469172,2
0.055577762,0.026211172,-0.014085854,-0.015596325,0.034492684,-0.003618529,0.003545238,-0.004718516,-0.017838896,-0.039572978,2
0.112886803,0.07101236,-0.046875269,-0.054482499,0.084087549,-0.007953383,-0.011501136,-0.006524004,-0.042348266,-0.103149692,2
0.085446524,0.027415167,-0.020147994,-0.051070188,0.059138753,-0.005928217,-0.021419944,0.010182869,-0.026437912,-0.073378632,2
0.085899878,0.00987863,-0.00902067,-0.04717249,-0.014801411,0.03258282,-0.061081769,-0.052190911,0.037816719,0.02243401,2
0.14084809,0.12063834,-0.079564702,-0.042824415,0.111379527,-0.017302344,-0.005143396,0.019973464,-0.04021298,-0.13396363,2
0.053361218,0.009946544,-0.009706357,-0.030773601,0.040302153,-0.015313251,0.004935682,0.013347062,0.02621207,0.007142372,2
0.109156897,0.082274857,-0.054736391,0.014857296,0.047905773,0.003047306,-0.006809448,0.036170219,-0.040107541,-0.089568267,2
0.011689959,-0.012098029,0.008646712,0.001353808,0.004670189,0.114244105,0.037594419,0.058876598,0.018866852,0.005151315,2
0.149862364,0.036805549,-0.03005262,-0.050937485,0.036141671,0.023925636,-0.03475518,-0.04880407,-0.002178237,-0.102960953,2
0.104276158,0.020527303,-0.020301543,-0.055101616,0.029255585,0.006594642,-0.008268383,0.006342156,-0.01278595,-0.016754336,2
0.13969038,0.094007224,-0.066952563,-0.046839682,0.091714614,-0.041417824,-0.015157826,0.033630972,0.045751933,-0.036865704,2
0.096737988,0.106020699,-0.061500987,0.053480517,-0.003131423,0.009928501,0.027430142,-0.017245235,-0.01971213,0.013227499,2
0.125040655,0.144875128,-0.086181131,0.042605637,0.037554953,0.012031267,0.03340707,-0.005566983,-0.032183387,-0.041929269,2
0.126440313,0.066997492,-0.053262089,-0.081227134,0.084745739,-0.036113755,-0.065644326,0.039121804,0.152585183,0.113052363,2
0.052462929,0.033757078,-0.018917856,-0.034391945,0.040513427,-0.002219896,0.00671619,0.006354343,-0.012103002,-0.031364453,2
0.118354065,0.045942476,-0.033071123,-0.075480568,0.056233679,0.015494348,-0.025691403,-0.039022864,-0.04102772,-0.107968484,2
0.090502107,0.195661318,0.231361782,-0.055593537,0.050117065,-0.016460705,3.82E-05,0.004182249,-0.002417551,-0.031535146,2
0.080921919,0.030923487,-0.018154146,-0.051669377,0.031338712,0.029105855,-0.001363628,-0.041264559,-0.005268727,-0.052404562,2
0.092626754,0.071255319,-0.046559525,-0.045440618,0.036233259,0.019897752,-0.016525428,-0.043779608,-0.010621463,-0.061914076,2
0.09210394,0.089133827,-0.060304168,-0.019936628,0.075099979,-0.007578473,-0.008941922,-0.002345616,-0.005978477,-0.092181747,2
0.092092143,0.08415649,-0.05566669,-0.029143559,0.045546216,-0.006082851,-0.001561341,-0.028361172,-0.015987136,-0.055215061,2
0.108392851,0.06321562,-0.044818221,-0.054657599,0.088494253,-0.02673354,-0.009473668,0.040435623,-0.004716794,-0.043437143,2
0.125321969,0.01412175,-0.00880694,-0.062320779,0.011478281,0.043150399,-0.027709045,-0.052698109,-0.019128343,-0.03894818,2
0.156551429,0.178608234,-0.114664894,0.038540787,0.078470721,-0.011676184,0.019649212,0.023839501,0.0044524,-0.055563983,2
0.170768033,0.059132567,-0.048249199,-0.008891809,0.040204441,-0.007237658,0.001864187,-0.000189291,-0.025715871,-0.048588573,2
0.120751195,0.06532684,-0.049640458,-0.011836945,0.026204488,0.00652535,0.012803214,-0.021702845,-0.021290801,0.00227921,2
0.074267882,0.41999456,0.743167577,-0.024733915,-0.019764076,-0.001254639,0.024010769,0.012248732,0.019072146,0.028082602,2
0.080042532,0.054763714,-0.036445423,-0.063794937,0.099646013,-0.015105592,-0.016837793,-0.004490556,0.00781058,-0.042355713,2
0.025445912,0.007036108,-0.006255902,-0.017898772,-0.006044172,0.007719691,0.002633685,-0.004754435,-0.012519994,0.006534027,2
0.096531654,0.449153373,0.704293318,0.00426712,0.000981093,-0.043324598,0.018222454,0.035857773,0.016270934,0.003853463,2
0.132590262,0.075969492,-0.053248344,-0.058452391,0.096241082,-0.034206912,0.016021246,0.035470974,-0.034843656,-0.079446133,2
0.131686943,0.051198927,-0.037903709,-0.039591001,0.014084852,0.014929226,-0.067216443,-0.060709357,0.020707467,-0.003912168,2
0.116298032,0.078909117,-0.052236681,-0.029825255,0.038554703,0.015235191,-0.000452884,-0.04547569,-0.012117866,-0.063111049,2
0.123354412,0.087317929,-0.060639963,-0.054636408,0.086390284,0.007488145,-0.008679308,-0.047868634,-0.031552033,-0.091252296,2
0.222812546,0.134774067,-0.100106399,-0.085719415,0.172177762,-0.05237902,-0.032579658,0.06760302,0.070634123,-0.024678431,2
0.037742339,0.009415248,-0.009838669,-0.028204669,0.013748041,-0.00202578,0.003888093,-0.003150444,0.000474185,0.020595288,2
0.124592094,0.07476899,-0.055217319,-0.000243563,0.058741767,-0.024950678,-0.018468062,0.054866725,0.005357011,-0.031871025,2
0.058076229,0.053794095,-0.031445124,-0.065626231,0.080194062,-0.004066106,-0.027290605,-0.016530027,-0.031416996,-0.07391165,2
0.115248981,0.085855758,-0.058757748,0.004728384,0.064699476,-0.018048916,0.006361433,0.026665264,-0.008055215,-0.036824428,2
0.153290722,-0.01184501,-0.002494237,-0.035158976,0.059027786,-0.018167261,-0.022329024,0.026995169,-0.014787225,-0.048316677,2
0.08327636,0.04163083,-0.028178896,-0.051336134,0.032324663,-0.003861136,-0.039722066,-0.025166387,0.005483513,-0.009897068,2
0.090984436,0.028405022,-0.01746509,-0.033861225,0.003971271,0.039937548,-0.014107787,-0.056765876,-0.001867482,-0.04553891,2
0.063398194,0.470659597,0.820037572,-0.015835925,-0.009154863,-0.033210875,0.016910732,0.020277368,0.020522433,0.01604007,2
0.079598986,0.003057247,-0.006790107,-0.036429617,0.008709277,-0.00433315,-0.027961399,-0.003743136,-0.008809805,-0.025656425,2
0.077342254,0.144418232,0.143281947,-0.008833401,0.012518379,-0.012348588,0.012656051,0.00475304,0.001908524,-0.005214582,2
0.124993925,0.077467235,-0.052685904,-0.080891524,0.077224071,0.002582214,-0.011015623,-0.034644193,-0.035010327,-0.1062146,2
0.123523093,0.107526351,0.06056161,-0.053593075,0.039943912,0.006188946,-0.013322767,0.04367381,-0.011362752,-0.05077095,2
0.125350844,0.075009846,-0.054634187,-0.059192981,0.077001825,-0.012906792,-0.005183451,0.017264798,-0.003564834,-0.030907874,2
0.123097587,0.108381063,-0.074303515,-0.001166422,0.070907829,-0.026598261,-0.008827573,0.02903149,0.027089042,-0.032382189,2
0.178857855,0.039560384,-0.031660251,-0.089631449,0.031110394,0.033468069,-0.006587491,-0.067909258,-0.040285748,0.009417007,2
0.129960574,0.046977098,-0.027552037,-0.059204648,0.027827543,0.041098606,-0.027945599,-0.098985374,-0.02045738,-0.035056067,2
0.090310118,0.028536274,-0.017487008,-0.022046183,-0.0056825,0.0499443,-0.02148613,-0.061970323,0.009820885,-0.036282638,2
0.12647496,0.074972021,-0.051782694,-0.049873998,0.080826881,0.006131883,-0.013446851,-0.027222384,-0.004305196,-0.100211676,2
0.095582572,0.080758204,-0.053585634,-0.011804619,0.055822125,0.009358918,-0.008749278,-0.015561342,1.06E-05,-0.052393393,2
0.091288819,0.081187058,-0.052177507,-0.05943869,0.094303597,0.002662333,0.021629267,0.007378644,-0.040551391,-0.084207073,2
0.13664343,0.116138394,-0.077034987,-0.021225871,0.068158747,-0.008858309,-0.003419648,0.011110873,0.0030201,-0.047488053,2
0.183531859,0.104962655,0.019764341,-0.065097656,0.04437479,0.009473463,-0.044083077,0.031610374,0.027582339,-0.03019227,2
0.077790286,0.025691098,-0.016640045,-0.023334685,0.012186056,0.01465073,-0.033122098,-0.02404346,-0.013043088,-0.04278948,2
0.109368364,0.071453112,-0.043794619,0.021383324,0.008527813,-0.00943345,-0.001643226,0.027224774,-0.018999037,-0.036471394,2
0.120579813,0.005623626,-0.015371712,-0.038217084,0.041838177,-0.019774883,0.006901728,0.018473789,-0.013674221,-0.042995715,2
0.052053942,0.061727954,-0.039175728,-0.015100736,0.050595476,-0.006168848,-0.010586244,0.003390251,0.000503935,-0.033230502,2
0.088219684,0.024273901,-0.008527104,-0.022561847,-0.032851163,0.059267566,-0.050279232,-0.152571719,-0.009778079,0.012468425,2
0.062335188,0.021010592,-0.015629688,0.023477167,-0.011010653,-0.011843584,-0.003751549,0.010402009,0.010129936,0.015144116,2
0.132912357,0.05321492,-0.043991153,-0.0504522,0.105959323,-0.032254665,-0.011007871,0.054860346,0.01013542,-0.046754715,2
0.094439947,0.062765453,-0.046433851,-0.003448696,0.029544672,0.001595603,0.008849263,0.013450431,-0.01044055,-0.018957353,2
0.12810254,0.020102477,-0.022388,-0.059046149,0.081872875,-0.0385721,-0.003098451,0.060868442,-0.036344724,-0.065611343,2
0.114079214,0.088442266,-0.054664505,-0.047245123,0.058678466,-0.003644628,-0.003909852,-0.052993443,-0.043013207,-0.057024921,2
0.147844222,0.093797871,-0.067545821,-0.033802925,0.076257902,-0.010950887,-0.013421512,0.005208214,0.017573308,-0.053757626,2
0.119246328,0.073831757,-0.053454092,-0.053191746,0.110709323,-0.028825528,-0.007861122,0.024171307,-0.005775486,-0.090775943,2
0.045130277,0.05204307,-0.03132098,-0.003073661,0.022310946,-0.000619196,0.007144824,-0.004386157,-0.01867517,-0.029168484,2
0.079017819,0.073918899,-0.0495391,-0.022730668,0.079960702,-0.000521993,0.012058621,0.009293578,-0.02514342,-0.104536464,2
0.060181425,0.046391131,-0.027925614,-0.016377174,0.025086408,0.003244567,-0.004575207,-0.0065762,-0.022720824,-0.03214475,2
0.085974641,0.019492136,-0.018045251,-0.042376081,0.043506107,0.004204089,-0.020103228,0.002349347,-9.69E-05,-0.028238425,2
0.057187293,-0.003520129,-0.002270807,-0.011724159,0.008880702,-0.012402822,-0.006748575,0.007100469,-0.004249874,-0.007804078,2
0.134146549,0.245162392,0.398043612,-0.052640528,0.009630403,0.035326092,-0.001874462,-0.005571299,-0.009914319,-0.038507564,2
0.088768332,0.02772388,-0.018696197,-0.025535071,0.008175518,0.017654974,-0.018547282,-0.047485097,-0.014811483,-0.012684603,2
0.132823212,0.094437824,-0.063637473,-0.06122962,0.104897713,0.000535004,0.021010874,0.014565477,-0.041912329,-0.082227947,2
0.042761014,0.028143997,-0.018070777,-0.035265572,0.047498079,-0.007566993,0.002333328,0.008489426,-0.019210774,-0.054180858,2
0.156104103,0.065912395,-0.050387445,-0.090016816,0.088215814,-1.20E-05,-0.067685196,-0.010342765,0.074535762,-0.027299905,2
0.166366071,0.121366045,-0.08022172,-0.043810259,0.078259518,0.025380581,0.01032542,-0.036686572,-0.037474146,-0.058195576,2
0.110653601,0.038914933,-0.032986081,-0.029248556,0.030594296,-0.001877781,-0.013368496,0.003804634,0.007118897,-0.003598369,2
0.059538544,0.026713761,-0.018998797,-0.045735206,0.050971216,-0.019623557,-0.004271197,-0.016295027,-0.02323253,-0.027773947,2
0.107733985,0.054962629,-0.038951505,-0.058426691,0.041536393,0.01904595,-0.008093049,-0.09931356,-0.0422783,-0.002917974,2
0.070403081,0.069294057,-0.043193951,-0.069154441,0.123947308,-0.013727905,-0.020144323,0.003941966,-0.029741947,-0.11394014,2
0.123640674,0.119130603,-0.075446317,-0.024093298,0.099664364,-0.000963908,-0.01637746,0.018582396,-0.023083677,-0.100034979,2
0.097495282,0.083451544,-0.052074998,-0.032365047,0.064652523,0.005260379,-0.025737586,-0.005975774,-0.014986621,-0.064543285,2
0.092530249,0.07525446,-0.04871893,-0.05135408,0.073222429,-0.001695193,-0.000682126,-0.017582629,-0.018790222,-0.074129278,2
0.165235542,0.100184981,-0.070040809,-0.053509538,0.069648324,0.011946226,-0.044317974,-0.076035065,0.011623452,-0.046549534,2
0.093375137,0.042868254,-0.034285254,-0.023787349,0.056755179,-0.017130839,0.019857324,0.013216763,-0.038813951,-0.083195211,2
0.099681613,0.060991416,-0.043069521,-0.044311044,0.044563607,0.004633835,-0.005566092,-0.031156833,-0.017986038,-0.04191847,2
0.123290845,0.120850272,0.014444045,-0.031360062,0.051924932,0.001095429,-0.018467691,0.002684131,-0.016052634,-0.076979488,2
0.101881,0.034712785,-0.020586651,-0.041062817,-0.02247434,0.04668438,-0.055660064,-0.080405,-0.000290682,-0.049155402,2
0.11117462,0.037295946,-0.031669829,-0.079315153,0.088532618,0.006056783,0.008193104,-0.004101599,-0.051644706,-0.10817797,2
0.110030176,0.061825526,-0.042858947,-0.055625135,0.071399567,-0.019416186,-0.022274396,0.031047319,0.004745455,-0.029100163,2
0.123816711,0.107753244,-0.075810116,-0.042531562,0.105332878,-0.04907062,-0.042705042,0.047635675,0.12611619,0.057453814,2
0.149341851,0.047479741,-0.034499603,-0.045565615,0.02758638,0.030023074,-0.040447747,-0.059808851,-0.00861455,-0.031578055,2
0.113031703,0.202310073,0.292743085,-0.040223219,0.051173267,0.073618718,0.012126062,0.000799182,-0.014419006,-0.070993213,2
0.131047601,0.238751787,0.189970077,0.032830966,0.027923609,0.064618168,0.034504539,0.00542403,-0.010845477,-0.067959488,2
0.091137286,0.009267684,-0.009972572,-0.03262281,-0.009616331,0.026094595,-0.03198219,-0.020271719,0.005106501,-0.019512439,2
0.105230928,0.107218551,-0.066203956,-0.040638439,0.099589844,-0.006196332,0.023420355,0.00921842,-0.038916023,-0.108115231,2
0.111675925,0.044410338,-0.032479135,-0.04843916,0.079265987,-0.012169382,-0.012465839,0.00686338,-0.023567531,-0.081444683,2
0.123180001,0.073904899,-0.047547327,-0.036212023,0.054032694,-0.009328131,-0.02186161,0.000834567,0.001255164,-0.047576028,2
0.103367571,0.059748265,-0.041765089,-0.057466902,0.065737733,0.008332778,-0.019376814,-0.024853432,0.011354318,-0.013036336,2
0.133358238,0.064234298,-0.047598941,-0.052506016,0.058774849,0.019009727,-0.002456841,-0.021361001,-0.023921111,-0.046945316,2
0.086223351,0.467522122,0.799664256,-0.013279148,-0.010850156,-0.035236518,0.015776724,0.021837134,0.019029,0.015593491,2
0.172279802,0.094961265,-0.070479483,-0.026464576,0.066967613,-0.025938296,-0.042062178,0.004588392,0.05965309,0.017782318,2
0.055980206,-0.000895236,0.001564154,-0.048950881,-0.035783038,0.078319805,-0.04254572,-0.076599475,0.006159541,-0.022272998,2
0.131372462,0.016999045,-0.020848833,-0.044959327,-0.001375533,0.004300733,-0.038585418,-0.003542232,0.005164422,-0.005879882,2
0.133855395,0.074738255,-0.050253162,0.010311823,0.006324828,0.041826696,0.016229689,-0.003510521,-0.037698064,-0.016312229,2
0.162364061,0.138138841,-0.09538149,-0.072063721,0.163805735,-0.039311296,-0.023221548,0.054266692,-0.009175926,-0.15155609,2
0.123507852,0.045737969,-0.028140009,-0.037252066,-0.003254884,0.048705942,-0.034847264,-0.060511061,-0.002914323,-0.046075333,2
0.146234781,0.079219503,-0.048449434,-0.013544412,0.044083637,0.003322469,0.001637523,-0.004945257,-0.04157935,-0.089936726,2
0.142684667,0.161345861,-0.104885411,-0.004079989,0.10368059,-0.015275164,0.007941739,0.007259339,0.030347366,-0.078169106,2
0.183500265,0.067265231,-0.048295398,-0.063587521,0.069237225,-0.002177127,-0.02340397,-0.029525745,-0.016865113,-0.064200165,2
0.123133538,0.055929794,-0.041383415,-0.058474073,0.053629205,0.013335273,-0.019910071,-0.045414554,-0.039693063,-0.057738089,2
0.051092044,0.012827712,-0.008559607,-0.023959165,0.017723636,0.015786862,-0.018024976,-0.030504051,-0.015825982,-0.035677358,2
0.130144051,0.105987371,-0.070826924,-0.012765485,0.064698028,-0.008719249,-0.011510935,0.008016773,-0.005684279,-0.080921957,2
0.070308489,0.012905183,-0.010522316,-0.035904117,0.016351931,0.000867463,-0.032728153,-0.026457682,-0.010010032,-0.036615179,2
0.110509815,0.112459618,-0.067905666,-0.025442434,0.064984742,0.016970276,0.023487117,-0.026018355,-0.023804355,-0.0514679,2
0.137113031,0.107756383,-0.069972712,-0.07390291,0.095797981,0.025674307,0.010000297,-0.018038393,-0.026421686,-0.076547909,2
0.061427839,0.002385971,5.78E-05,-0.044742433,-0.02289668,0.053685226,-0.016876407,-0.070395009,-0.010583443,0.00553837,2
0.124024487,0.104444111,-0.069481937,0.001949779,0.067639869,-0.010756729,0.034360406,0.014302162,-0.03724125,-0.097864731,2
0.108650214,0.000900527,-0.004592911,-0.02056679,-0.01569058,0.014275465,-0.033399561,-0.026019449,0.007588667,-0.007236063,2
0.258119081,0.347426461,-0.023853953,0.219743991,-0.089086781,0.064768837,0.117972584,0.061052,-0.071492564,-0.04291879,2
0.062237539,0.050770494,-0.031427925,-0.056765161,0.084382724,-0.012665636,0.006688752,0.001205531,-0.048112689,-0.113573685,2
0.110626162,0.109933737,-0.072612126,0.03938166,0.041128489,0.00130452,-0.010314945,-0.019625811,0.002335135,-0.024834007,2
0.069650374,0.052381878,-0.036776057,-0.048759146,0.058136277,-0.009899521,-0.034317261,0.009856819,0.017408083,-0.009698671,2
